cod_prov,Anho,Trimestre,Poblacion_prov_trim
0303,2025,3,10636.0
0303,2025,4,10577.0
0303,2026,1,10518.0
0303,2026,2,10518.0
0303,2026,3,10518.0
0303,2026,4,10518.0
0304,2018,1,25392.0
0304,2018,2,25297.0
0304,2018,3,25202.0
0304,2018,4,25107.0
0304,2019,1,25012.0
0304,2019,2,24901.5
0304,2019,3,24791.0
0304,2019,4,24680.5
0304,2020,1,24570.0
0304,2020,2,24416.0
0304,2020,3,24262.0
0304,2020,4,24108.0
0304,2021,1,23954.0
0304,2021,2,23784.5
0304,2021,3,23615.0
0304,2021,4,23445.5
0304,2022,1,23276.0
0304,2022,2,23096.2
0304,2022,3,22916.5
0304,2022,4,22736.8
0304,2023,1,22557.0
0304,2023,2,22372.0
0304,2023,3,22187.0
0304,2023,4,22002.0
0304,2024,1,21817.0
0304,2024,2,21631.0
0304,2024,3,21445.0
0304,2024,4,21259.0
0304,2025,1,21073.0
0304,2025,2,20884.5
0304,2025,3,20696.0
0304,2025,4,20507.5
0304,2026,1,20319.0
0304,2026,2,20319.0
0304,2026,3,20319.0
0304,2026,4,20319.0
0305,2018,1,53758.0
0305,2018,2,53956.5
0305,2018,3,54155.0
0305,2018,4,54353.5
0305,2019,1,54552.0
0305,2019,2,54716.0
0305,2019,3,54880.0
0305,2019,4,55044.0
0305,2020,1,55208.0
0305,2020,2,55255.5
0305,2020,3,55303.0
0305,2020,4,55350.5
0305,2021,1,55398.0
0305,2021,2,55430.0
0305,2021,3,55462.0
0305,2021,4,55494.0
0305,2022,1,55526.0
0305,2022,2,55547.0
0305,2022,3,55568.0
0305,2022,4,55589.0
0305,2023,1,55610.0
0305,2023,2,55624.0
0305,2023,3,55638.0
0305,2023,4,55652.0
0305,2024,1,55666.0
0305,2024,2,55677.8
0305,2024,3,55689.5
0305,2024,4,55701.2
0305,2025,1,55713.0
0305,2025,2,55722.0
0305,2025,3,55731.0
0305,2025,4,55740.0
0305,2026,1,55749.0
0305,2026,2,55749.0
0305,2026,3,55749.0
0305,2026,4,55749.0
0306,2018,1,47471.0
0306,2018,2,47370.8
0306,2018,3,47270.5
0306,2018,4,47170.2
0306,2019,1,47070.0
0306,2019,2,46938.5
0306,2019,3,46807.0
0306,2019,4,46675.5
0306,2020,1,46544.0
0306,2020,2,46418.2
0306,2020,3,46292.5
0306,2020,4,46166.8
0306,2021,1,46041.0
0306,2021,2,45904.2
0306,2021,3,45767.5
0306,2021,4,45630.8
0306,2022,1,45494.0
0306,2022,2,45349.8
0306,2022,3,45205.5
0306,2022,4,45061.2
0306,2023,1,44917.0
0306,2023,2,44769.5
0306,2023,3,44622.0
0306,2023,4,44474.5
0306,2024,1,44327.0
0306,2024,2,44179.5
0306,2024,3,44032.0
0306,2024,4,43884.5
0306,2025,1,43737.0
0306,2025,2,43589.2
0306,2025,3,43441.5
0306,2025,4,43293.8
0306,2026,1,43146.0
0306,2026,2,43146.0
0306,2026,3,43146.0
0306,2026,4,43146.0
0307,2018,1,22331.0
0307,2018,2,22266.5
0307,2018,3,22202.0
0307,2018,4,22137.5
0307,2019,1,22073.0
0307,2019,2,21994.5
0307,2019,3,21916.0
0307,2019,4,21837.5
0307,2020,1,21759.0
0307,2020,2,21641.5
0307,2020,3,21524.0
0307,2020,4,21406.5
0307,2021,1,21289.0
0307,2021,2,21157.5
0307,2021,3,21026.0
0307,2021,4,20894.5
0307,2022,1,20763.0
0307,2022,2,20622.0
0307,2022,3,20481.0
0307,2022,4,20340.0
0307,2023,1,20199.0
0307,2023,2,20053.0
0307,2023,3,19907.0
0307,2023,4,19761.0
0307,2024,1,19615.0
0307,2024,2,19467.8
0307,2024,3,19320.5
0307,2024,4,19173.2
0307,2025,1,19026.0
0307,2025,2,18876.8
0307,2025,3,18727.5
0307,2025,4,18578.2
0307,2026,1,18429.0
0307,2026,2,18429.0
0307,2026,3,18429.0
0307,2026,4,18429.0
0401,2018,1,1114721.0
0401,2018,2,1122645.2
0401,2018,3,1130569.5
0401,2018,4,1138493.8
0401,2019,1,1146418.0
0401,2019,2,1153754.8
0401,2019,3,1161091.5
0401,2019,4,1168428.2
0401,2020,1,1175765.0
0401,2020,2,1182297.8
0401,2020,3,1188830.5
0401,2020,4,1195363.2
0401,2021,1,1201896.0
0401,2021,2,1208023.0
0401,2021,3,1214150.0
0401,2021,4,1220277.0
0401,2022,1,1226404.0
0401,2022,2,1232269.0
0401,2022,3,1238134.0
0401,2022,4,1243999.0
0401,2023,1,1249864.0
0401,2023,2,1255609.5
0401,2023,3,1261355.0
0401,2023,4,1267100.5
0401,2024,1,1272846.0
0401,2024,2,1278615.8
0401,2024,3,1284385.5
0401,2024,4,1290155.2
0401,2025,1,1295925.0
0401,2025,2,1301713.0
0401,2025,3,1307501.0
0401,2025,4,1313289.0
0401,2026,1,1319077.0
0401,2026,2,1319077.0
0401,2026,3,1319077.0
0401,2026,4,1319077.0
0402,2018,1,59939.0
0402,2018,2,60179.2
0402,2018,3,60419.5
0402,2018,4,60659.8
0402,2019,1,60900.0
0402,2019,2,61102.0
0402,2019,3,61304.0
0402,2019,4,61506.0
0402,2020,1,61708.0
0402,2020,2,61889.2
0402,2020,3,62070.5
0402,2020,4,62251.8
0402,2021,1,62433.0
0402,2021,2,62599.2
0402,2021,3,62765.5
0402,2021,4,62931.8
0402,2022,1,63098.0
0402,2022,2,63253.8
0402,2022,3,63409.5
0402,2022,4,63565.2
0402,2023,1,63721.0
0402,2023,2,63871.2
0402,2023,3,64021.5
0402,2023,4,64171.8
0402,2024,1,64322.0
0402,2024,2,64471.2
0402,2024,3,64620.5
0402,2024,4,64769.8
0402,2025,1,64919.0
0402,2025,2,65066.8
0402,2025,3,65214.5
0402,2025,4,65362.2
0402,2026,1,65510.0
0402,2026,2,65510.0
0402,2026,3,65510.0
0402,2026,4,65510.0
0403,2018,1,42127.0
0403,2018,2,42335.5
0403,2018,3,42544.0
0403,2018,4,42752.5
0403,2019,1,42961.0
0403,2019,2,43143.2
0403,2019,3,43325.5
0403,2019,4,43507.8
0403,2020,1,43690.0
0403,2020,2,43838.2
0403,2020,3,43986.5
0403,2020,4,44134.8
0403,2021,1,44283.0
0403,2021,2,44413.0
0403,2021,3,44543.0
0403,2021,4,44673.0
0403,2022,1,44803.0
0403,2022,2,44920.2
0403,2022,3,45037.5
0403,2022,4,45154.8
0403,2023,1,45272.0
0403,2023,2,45381.8
0403,2023,3,45491.5
0403,2023,4,45601.2
0403,2024,1,45711.0
0403,2024,2,45818.2
0403,2024,3,45925.5
0403,2024,4,46032.8
0403,2025,1,46140.0
0403,2025,2,46244.5
0403,2025,3,46349.0
0403,2025,4,46453.5
0403,2026,1,46558.0
0403,2026,2,46558.0
0403,2026,3,46558.0
0403,2026,4,46558.0
0404,2018,1,35129.0
0404,2018,2,35092.8
0404,2018,3,35056.5
0404,2018,4,35020.2
0404,2019,1,34984.0
0404,2019,2,34923.8
0404,2019,3,34863.5
0404,2019,4,34803.2
0404,2020,1,34743.0
0404,2020,2,34698.2
0404,2020,3,34653.5
0404,2020,4,34608.8
0404,2021,1,34564.0
0404,2021,2,34520.2
0404,2021,3,34476.5
0404,2021,4,34432.8
0404,2022,1,34389.0
0404,2022,2,34346.2
0404,2022,3,34303.5
0404,2022,4,34260.8
0404,2023,1,34218.0
0404,2023,2,34175.0
0404,2023,3,34132.0
0404,2023,4,34089.0
0404,2024,1,34046.0
0404,2024,2,34002.5
0404,2024,3,33959.0
0404,2024,4,33915.5
0404,2025,1,33872.0
0404,2025,2,33827.8
0404,2025,3,33783.5
0404,2025,4,33739.2
0404,2026,1,33695.0
0404,2026,2,33695.0
0404,2026,3,33695.0
0404,2026,4,33695.0
0405,2018,1,92761.0
0405,2018,2,93373.5
0405,2018,3,93986.0
0405,2018,4,94598.5
0405,2019,1,95211.0
0405,2019,2,95772.8
0405,2019,3,96334.5
0405,2019,4,96896.2
0405,2020,1,97458.0
0405,2020,2,97952.8
0405,2020,3,98447.5
0405,2020,4,98942.2
0405,2021,1,99437.0
0405,2021,2,99897.0
0405,2021,3,100357.0
0405,2021,4,100817.0
0405,2022,1,101277.0
0405,2022,2,101713.8
0405,2022,3,102150.5
0405,2022,4,102587.2
0405,2023,1,103024.0
0405,2023,2,103448.8
0405,2023,3,103873.5
0405,2023,4,104298.2
0405,2024,1,104723.0
0405,2024,2,105147.2
0405,2024,3,105571.5
0405,2024,4,105995.8
0405,2025,1,106420.0
0405,2025,2,106843.2
0405,2025,3,107266.5
0405,2025,4,107689.8
0405,2026,1,108113.0
0405,2026,2,108113.0
0405,2026,3,108113.0
0405,2026,4,108113.0
0406,2018,1,16720.0
0406,2018,2,16688.8
0406,2018,3,16657.5
0406,2018,4,16626.2
0406,2019,1,16595.0
0406,2019,2,16552.8
0406,2019,3,16510.5
0406,2019,4,16468.2
0406,2020,1,16426.0
0406,2020,2,16393.0
0406,2020,3,16360.0
0406,2020,4,16327.0
0406,2021,1,16294.0
0406,2021,2,16262.2
0406,2021,3,16230.5
0406,2021,4,16198.8
0406,2022,1,16167.0
0406,2022,2,16136.2
0406,2022,3,16105.5
0406,2022,4,16074.8
0406,2023,1,16044.0
0406,2023,2,16013.2
0406,2023,3,15982.5
0406,2023,4,15951.8
0406,2024,1,15921.0
0406,2024,2,15890.2
0406,2024,3,15859.5
0406,2024,4,15828.8
0406,2025,1,15798.0
0406,2025,2,15767.0
0406,2025,3,15736.0
0406,2025,4,15705.0
0406,2026,1,15674.0
0406,2026,2,15674.0
0406,2026,3,15674.0
0406,2026,4,15674.0
0407,2018,1,54162.0
0407,2018,2,54266.5
0407,2018,3,54371.0
0407,2018,4,54475.5
0407,2019,1,54580.0
0407,2019,2,54647.8
0407,2019,3,54715.5
0407,2019,4,54783.2
0407,2020,1,54851.0
0407,2020,2,54918.2
0407,2020,3,54985.5
0407,2020,4,55052.8
0407,2021,1,55120.0
0407,2021,2,55180.0
0407,2021,3,55240.0
0407,2021,4,55300.0
0407,2022,1,55360.0
0407,2022,2,55415.0
0407,2022,3,55470.0
0407,2022,4,55525.0
0407,2023,1,55580.0
0407,2023,2,55632.0
0407,2023,3,55684.0
0407,2023,4,55736.0
0407,2024,1,55788.0
0407,2024,2,55839.0
0407,2024,3,55890.0
0407,2024,4,55941.0
0407,2025,1,55992.0
0407,2025,2,56042.0
0407,2025,3,56092.0
0407,2025,4,56142.0
0407,2026,1,56192.0
0407,2026,2,56192.0
0407,2026,3,56192.0
0407,2026,4,56192.0
0408,2018,1,13149.0
0408,2018,2,13109.0
0408,2018,3,13069.0
0408,2018,4,13029.0
0408,2019,1,12989.0
0408,2019,2,12941.0
0408,2019,3,12893.0
0408,2019,4,12845.0
0408,2020,1,12797.0
0408,2020,2,12758.2
0408,2020,3,12719.5
0408,2020,4,12680.8
0408,2021,1,12642.0
0408,2021,2,12605.5
0408,2021,3,12569.0
0408,2021,4,12532.5
0408,2022,1,12496.0
0408,2022,2,12460.0
0408,2022,3,12424.0
0408,2022,4,12388.0
0408,2023,1,12352.0
0408,2023,2,12317.0
0408,2023,3,12282.0
0408,2023,4,12247.0
0408,2024,1,12212.0
0408,2024,2,12176.5
0408,2024,3,12141.0
0408,2024,4,12105.5
0408,2025,1,12070.0
0408,2025,2,12034.2
0408,2025,3,11998.5
0408,2025,4,11962.8
0408,2026,1,11927.0
0408,2026,2,11927.0
0408,2026,3,11927.0
0408,2026,4,11927.0
0501,2018,1,302054.0
0501,2018,2,304120.0
0501,2018,3,306186.0
0501,2018,4,308252.0
0501,2019,1,310318.0
0501,2019,2,312188.8
0501,2019,3,314059.5
0501,2019,4,315930.2
0501,2020,1,317801.0
0501,2020,2,318849.5
0501,2020,3,319898.0
0501,2020,4,320946.5
0501,2021,1,321995.0
0501,2021,2,322721.5
0501,2021,3,323448.0
0501,2021,4,324174.5
0501,2022,1,324901.0
0501,2022,2,325407.0
0501,2022,3,325913.0
0501,2022,4,326419.0
0501,2023,1,326925.0
0501,2023,2,327314.5
0501,2023,3,327704.0
0501,2023,4,328093.5
0501,2024,1,328483.0
0501,2024,2,328859.5
0501,2024,3,329236.0
0501,2024,4,329612.5
0501,2025,1,329989.0
0501,2025,2,330348.2
0501,2025,3,330707.5
0501,2025,4,331066.8
0501,2026,1,331426.0
0501,2026,2,331426.0
0501,2026,3,331426.0
0501,2026,4,331426.0
0502,2018,1,32929.0
0502,2018,2,32884.2
0502,2018,3,32839.5
0502,2018,4,32794.8
0502,2019,1,32750.0
0502,2019,2,32683.0
0502,2019,3,32616.0
0502,2019,4,32549.0
0502,2020,1,32482.0
0502,2020,2,32400.8
0502,2020,3,32319.5
0502,2020,4,32238.2
0502,2021,1,32157.0
0502,2021,2,32073.2
0502,2021,3,31989.5
0502,2021,4,31905.8
0502,2022,1,31822.0
0502,2022,2,31737.0
0502,2022,3,31652.0
0502,2022,4,31567.0
0502,2023,1,31482.0
0502,2023,2,31396.5
0502,2023,3,31311.0
0502,2023,4,31225.5
0502,2024,1,31140.0
0502,2024,2,31054.5
0502,2024,3,30969.0
0502,2024,4,30883.5
0502,2025,1,30798.0
0502,2025,2,30711.5
0502,2025,3,30625.0
0502,2025,4,30538.5
0502,2026,1,30452.0
0502,2026,2,30452.0
0502,2026,3,30452.0
0502,2026,4,30452.0
0503,2018,1,8687.0
0503,2018,2,8646.5
0503,2018,3,8606.0
0503,2018,4,8565.5
0503,2019,1,8525.0
0503,2019,2,8479.0
0503,2019,3,8433.0
0503,2019,4,8387.0
0503,2020,1,8341.0
0503,2020,2,8309.2
0503,2020,3,8277.5
0503,2020,4,8245.8
0503,2021,1,8214.0
0503,2021,2,8188.8
0503,2021,3,8163.5
0503,2021,4,8138.2
0503,2022,1,8113.0
0503,2022,2,8092.5
0503,2022,3,8072.0
0503,2022,4,8051.5
0503,2023,1,8031.0
0503,2023,2,8013.0
0503,2023,3,7995.0
0503,2023,4,7977.0
0503,2024,1,7959.0
0503,2024,2,7941.5
0503,2024,3,7924.0
0503,2024,4,7906.5
0503,2025,1,7889.0
0503,2025,2,7872.0
0503,2025,3,7855.0
0503,2025,4,7838.0
0503,2026,1,7821.0
0503,2026,2,7821.0
0503,2026,3,7821.0
0503,2026,4,7821.0
0504,2018,1,96811.0
0504,2018,2,96894.2
0504,2018,3,96977.5
0504,2018,4,97060.8
0504,2019,1,97144.0
0504,2019,2,97159.2
0504,2019,3,97174.5
0504,2019,4,97189.8
0504,2020,1,97205.0
0504,2020,2,97343.5
0504,2020,3,97482.0
0504,2020,4,97620.5
0504,2021,1,97759.0
0504,2021,2,97841.2
0504,2021,3,97923.5
0504,2021,4,98005.8
0504,2022,1,98088.0
0504,2022,2,98129.8
0504,2022,3,98171.5
0504,2022,4,98213.2
0504,2023,1,98255.0
0504,2023,2,98271.8
0504,2023,3,98288.5
0504,2023,4,98305.2
0504,2024,1,98322.0
0504,2024,2,98329.2
0504,2024,3,98336.5
0504,2024,4,98343.8
0504,2025,1,98351.0
0504,2025,2,98345.2
0504,2025,3,98339.5
0504,2025,4,98333.8
0504,2026,1,98328.0
0504,2026,2,98328.0
0504,2026,3,98328.0
0504,2026,4,98328.0
0505,2018,1,76706.0
0505,2018,2,76553.5
0505,2018,3,76401.0
0505,2018,4,76248.5
0505,2019,1,76096.0
0505,2019,2,75891.2
0505,2019,3,75686.5
0505,2019,4,75481.8
0505,2020,1,75277.0
0505,2020,2,75069.8
0505,2020,3,74862.5
0505,2020,4,74655.2
0505,2021,1,74448.0
0505,2021,2,74248.2
0505,2021,3,74048.5
0505,2021,4,73848.8
0505,2022,1,73649.0
0505,2022,2,73454.0
0505,2022,3,73259.0
0505,2022,4,73064.0
0505,2023,1,72869.0
0505,2023,2,72677.8
0505,2023,3,72486.5
0505,2023,4,72295.2
0505,2024,1,72104.0
0505,2024,2,71913.0
0505,2024,3,71722.0
0505,2024,4,71531.0
0505,2025,1,71340.0
0505,2025,2,71148.5
0505,2025,3,70957.0
0505,2025,4,70765.5
0505,2026,1,70574.0
0505,2026,2,70574.0
0505,2026,3,70574.0
0505,2026,4,70574.0
0506,2018,1,53946.0
0506,2018,2,53698.8
0506,2018,3,53451.5
0506,2018,4,53204.2
0506,2019,1,52957.0
0506,2019,2,52677.2
0506,2019,3,52397.5
0506,2019,4,52117.8
0506,2020,1,51838.0
0506,2020,2,51641.5
0506,2020,3,51445.0
0506,2020,4,51248.5
0506,2021,1,51052.0
0506,2021,2,50896.8
0506,2021,3,50741.5
0506,2021,4,50586.2
0506,2022,1,50431.0
0506,2022,2,50303.8
0506,2022,3,50176.5
0506,2022,4,50049.2
0506,2023,1,49922.0
0506,2023,2,49809.8
0506,2023,3,49697.5
0506,2023,4,49585.2
0506,2024,1,49473.0
0506,2024,2,49363.0
0506,2024,3,49253.0
0506,2024,4,49143.0
0506,2025,1,49033.0
0506,2025,2,48925.2
0506,2025,3,48817.5
0506,2025,4,48709.8
0506,2026,1,48602.0
0506,2026,2,48602.0
0506,2026,3,48602.0
0506,2026,4,48602.0
0507,2018,1,29337.0
0507,2018,2,29322.5
0507,2018,3,29308.0
0507,2018,4,29293.5
0507,2019,1,29279.0
0507,2019,2,29244.0
0507,2019,3,29209.0
0507,2019,4,29174.0
0507,2020,1,29139.0
0507,2020,2,29131.5
0507,2020,3,29124.0
0507,2020,4,29116.5
0507,2021,1,29109.0
0507,2021,2,29085.5
0507,2021,3,29062.0
0507,2021,4,29038.5
0507,2022,1,29015.0
0507,2022,2,28980.5
0507,2022,3,28946.0
0507,2022,4,28911.5
0507,2023,1,28877.0
0507,2023,2,28836.2
0507,2023,3,28795.5
0507,2023,4,28754.8
0507,2024,1,28714.0
0507,2024,2,28671.5
0507,2024,3,28629.0
0507,2024,4,28586.5
0507,2025,1,28544.0
0507,2025,2,28499.0
0507,2025,3,28454.0
0507,2025,4,28409.0
0507,2026,1,28364.0
0507,2026,2,28364.0
0507,2026,3,28364.0
0507,2026,4,28364.0
0508,2018,1,10097.0
0508,2018,2,10077.0
0508,2018,3,10057.0
0508,2018,4,10037.0
0508,2019,1,10017.0
0508,2019,2,9990.0
0508,2019,3,9963.0
0508,2019,4,9936.0
0508,2020,1,9909.0
0508,2020,2,9881.8
0508,2020,3,9854.5
0508,2020,4,9827.2
0508,2021,1,9800.0
0508,2021,2,9773.5
0508,2021,3,9747.0
0508,2021,4,9720.5
0508,2022,1,9694.0
0508,2022,2,9668.8
0508,2022,3,9643.5
0508,2022,4,9618.2
0508,2023,1,9593.0
0508,2023,2,9567.8
0508,2023,3,9542.5
0508,2023,4,9517.2
0508,2024,1,9492.0
0508,2024,2,9466.5
0508,2024,3,9441.0
0508,2024,4,9415.5
0508,2025,1,9390.0
0508,2025,2,9365.0
0508,2025,3,9340.0
0508,2025,4,9315.0
0508,2026,1,9290.0
0508,2026,2,9290.0
0508,2026,3,9290.0
0508,2026,4,9290.0
0509,2018,1,9774.0
0509,2018,2,9716.2
0509,2018,3,9658.5
0509,2018,4,9600.8
0509,2019,1,9543.0
0509,2019,2,9480.2
0509,2019,3,9417.5
0509,2019,4,9354.8
0509,2020,1,9292.0
0509,2020,2,9251.8
0509,2020,3,9211.5
0509,2020,4,9171.2
0509,2021,1,9131.0
0509,2021,2,9101.5
0509,2021,3,9072.0
0509,2021,4,9042.5
0509,2022,1,9013.0
0509,2022,2,8991.0
0509,2022,3,8969.0
0509,2022,4,8947.0
0509,2023,1,8925.0
0509,2023,2,8906.8
0509,2023,3,8888.5
0509,2023,4,8870.2
0509,2024,1,8852.0
0509,2024,2,8834.0
0509,2024,3,8816.0
0509,2024,4,8798.0
0509,2025,1,8780.0
0509,2025,2,8763.0
0509,2025,3,8746.0
0509,2025,4,8729.0
0509,2026,1,8712.0
0509,2026,2,8712.0
0509,2026,3,8712.0
0509,2026,4,8712.0
0510,2018,1,20709.0
0510,2018,2,20609.2
0510,2018,3,20509.5
0510,2018,4,20409.8
0510,2019,1,20310.0
0510,2019,2,20199.0
0510,2019,3,20088.0
0510,2019,4,19977.0
0510,2020,1,19866.0
0510,2020,2,19789.0
0510,2020,3,19712.0
0510,2020,4,19635.0
0510,2021,1,19558.0
0510,2021,2,19498.0
0510,2021,3,19438.0
0510,2021,4,19378.0
0510,2022,1,19318.0
0510,2022,2,19269.5
0510,2022,3,19221.0
0510,2022,4,19172.5
0510,2023,1,19124.0
0510,2023,2,19081.5
0510,2023,3,19039.0
0510,2023,4,18996.5
0510,2024,1,18954.0
0510,2024,2,18912.5
0510,2024,3,18871.0
0510,2024,4,18829.5
0510,2025,1,18788.0
0510,2025,2,18747.5
0510,2025,3,18707.0
0510,2025,4,18666.5
0510,2026,1,18626.0
0510,2026,2,18626.0
0510,2026,3,18626.0
0510,2026,4,18626.0
0511,2018,1,18011.0
0511,2018,2,17897.0
0511,2018,3,17783.0
0511,2018,4,17669.0
0511,2019,1,17555.0
0511,2019,2,17432.0
0511,2019,3,17309.0
0511,2019,4,17186.0
0511,2020,1,17063.0
0511,2020,2,16986.2
0511,2020,3,16909.5
0511,2020,4,16832.8
0511,2021,1,16756.0
0511,2021,2,16700.8
0511,2021,3,16645.5
0511,2021,4,16590.2
0511,2022,1,16535.0
0511,2022,2,16494.8
0511,2022,3,16454.5
0511,2022,4,16414.2
0511,2023,1,16374.0
0511,2023,2,16341.5
0511,2023,3,16309.0
0511,2023,4,16276.5
0511,2024,1,16244.0
0511,2024,2,16212.5
0511,2024,3,16181.0
0511,2024,4,16149.5
0511,2025,1,16118.0
0511,2025,2,16088.0
0511,2025,3,16058.0
0511,2025,4,16028.0
0511,2026,1,15998.0
0511,2026,2,15998.0
0511,2026,3,15998.0
0511,2026,4,15998.0
0601,2018,1,375029.0
0601,2018,2,376788.8
0601,2018,3,378548.5
0601,2018,4,380308.2
0601,2019,1,382068.0
0601,2019,2,383593.5
0601,2019,3,385119.0
0601,2019,4,386644.5
0601,2020,1,388170.0
0601,2020,2,388788.8
0601,2020,3,389407.5
0601,2020,4,390026.2
0601,2021,1,390645.0
0601,2021,2,391126.5
0601,2021,3,391608.0
0601,2021,4,392089.5
0601,2022,1,392571.0
0601,2022,2,392956.5
0601,2022,3,393342.0
0601,2022,4,393727.5
0601,2023,1,394113.0
0601,2023,2,394445.0
0601,2023,3,394777.0
0601,2023,4,395109.0
0601,2024,1,395441.0
0601,2024,2,395763.0
0601,2024,3,396085.0
0601,2024,4,396407.0
0601,2025,1,396729.0
0601,2025,2,397036.8
0601,2025,3,397344.5
0601,2025,4,397652.2
0601,2026,1,397960.0
0601,2026,2,397960.0
0601,2026,3,397960.0
0601,2026,4,397960.0
0602,2018,1,81489.0
0602,2018,2,81725.2
0602,2018,3,81961.5
0602,2018,4,82197.8
0602,2019,1,82434.0
0602,2019,2,82617.2
0602,2019,3,82800.5
0602,2019,4,82983.8
0602,2020,1,83167.0
0602,2020,2,83254.2
0602,2020,3,83341.5
0602,2020,4,83428.8
0602,2021,1,83516.0
0602,2021,2,83573.8
0602,2021,3,83631.5
0602,2021,4,83689.2
0602,2022,1,83747.0
0602,2022,2,83784.2
0602,2022,3,83821.5
0602,2022,4,83858.8
0602,2023,1,83896.0
0602,2023,2,83921.5
0602,2023,3,83947.0
0602,2023,4,83972.5
0602,2024,1,83998.0
0602,2024,2,84021.8
0602,2024,3,84045.5
0602,2024,4,84069.2
0602,2025,1,84093.0
0602,2025,2,84113.2
0602,2025,3,84133.5
0602,2025,4,84153.8
0602,2026,1,84174.0
0602,2026,2,84174.0
0602,2026,3,84174.0
0602,2026,4,84174.0
0603,2018,1,84423.0
0603,2018,2,84387.8
0603,2018,3,84352.5
0603,2018,4,84317.2
0603,2019,1,84282.0
0603,2019,2,84190.5
0603,2019,3,84099.0
0603,2019,4,84007.5
0603,2020,1,83916.0
0603,2020,2,83830.8
0603,2020,3,83745.5
0603,2020,4,83660.2
0603,2021,1,83575.0
0603,2021,2,83422.5
0603,2021,3,83270.0
0603,2021,4,83117.5
0603,2022,1,82965.0
0603,2022,2,82766.8
0603,2022,3,82568.5
0603,2022,4,82370.2
0603,2023,1,82172.0
0603,2023,2,81949.8
0603,2023,3,81727.5
0603,2023,4,81505.2
0603,2024,1,81283.0
0603,2024,2,81057.5
0603,2024,3,80832.0
0603,2024,4,80606.5
0603,2025,1,80381.0
0603,2025,2,80150.0
0603,2025,3,79919.0
0603,2025,4,79688.0
0603,2026,1,79457.0
0603,2026,2,79457.0
0603,2026,3,79457.0
0603,2026,4,79457.0
0604,2018,1,152703.0
0604,2018,2,152630.5
0604,2018,3,152558.0
0604,2018,4,152485.5
0604,2019,1,152413.0
0604,2019,2,152238.2
0604,2019,3,152063.5
0604,2019,4,151888.8
0604,2020,1,151714.0
0604,2020,2,151596.2
0604,2020,3,151478.5
0604,2020,4,151360.8
0604,2021,1,151243.0
0604,2021,2,151070.2
0604,2021,3,150897.5
0604,2021,4,150724.8
0604,2022,1,150552.0
0604,2022,2,150341.5
0604,2022,3,150131.0
0604,2022,4,149920.5
0604,2023,1,149710.0
0604,2023,2,149478.8
0604,2023,3,149247.5
0604,2023,4,149016.2
0604,2024,1,148785.0
0604,2024,2,148550.0
0604,2024,3,148315.0
0604,2024,4,148080.0
0604,2025,1,147845.0
0604,2025,2,147604.0
0604,2025,3,147363.0
0604,2025,4,147122.0
0604,2026,1,146881.0
0604,2026,2,146881.0
0604,2026,3,146881.0
0604,2026,4,146881.0
0605,2018,1,29594.0
0605,2018,2,29574.5
0605,2018,3,29555.0
0605,2018,4,29535.5
0605,2019,1,29516.0
0605,2019,2,29476.2
0605,2019,3,29436.5
0605,2019,4,29396.8
0605,2020,1,29357.0
0605,2020,2,29319.8
0605,2020,3,29282.5
0605,2020,4,29245.2
0605,2021,1,29208.0
0605,2021,2,29147.0
0605,2021,3,29086.0
0605,2021,4,29025.0
0605,2022,1,28964.0
0605,2022,2,28887.5
0605,2022,3,28811.0
0605,2022,4,28734.5
0605,2023,1,28658.0
0605,2023,2,28573.2
0605,2023,3,28488.5
0605,2023,4,28403.8
0605,2024,1,28319.0
0605,2024,2,28233.0
0605,2024,3,28147.0
0605,2024,4,28061.0
0605,2025,1,27975.0
0605,2025,2,27887.8
0605,2025,3,27800.5
0605,2025,4,27713.2
0605,2026,1,27626.0
0605,2026,2,27626.0
0605,2026,3,27626.0
0605,2026,4,27626.0
0606,2018,1,125818.0
0606,2018,2,125625.5
0606,2018,3,125433.0
0606,2018,4,125240.5
0606,2019,1,125048.0
0606,2019,2,124773.0
0606,2019,3,124498.0
0606,2019,4,124223.0
0606,2020,1,123948.0
0606,2020,2,123801.2
0606,2020,3,123654.5
0606,2020,4,123507.8
0606,2021,1,123361.0
0606,2021,2,123169.2
0606,2021,3,122977.5
0606,2021,4,122785.8
0606,2022,1,122594.0
0606,2022,2,122371.0
0606,2022,3,122148.0
0606,2022,4,121925.0
0606,2023,1,121702.0
0606,2023,2,121462.2
0606,2023,3,121222.5
0606,2023,4,120982.8
0606,2024,1,120743.0
0606,2024,2,120500.2
0606,2024,3,120257.5
0606,2024,4,120014.8
0606,2025,1,119772.0
0606,2025,2,119524.2
0606,2025,3,119276.5
0606,2025,4,119028.8
0606,2026,1,118781.0
0606,2026,2,118781.0
0606,2026,3,118781.0
0606,2026,4,118781.0
0607,2018,1,84617.0
0607,2018,2,84557.2
0607,2018,3,84497.5
0607,2018,4,84437.8
0607,2019,1,84378.0
0607,2019,2,84261.8
0607,2019,3,84145.5
0607,2019,4,84029.2
0607,2020,1,83913.0
0607,2020,2,83803.0
0607,2020,3,83693.0
0607,2020,4,83583.0
0607,2021,1,83473.0
0607,2021,2,83296.2
0607,2021,3,83119.5
0607,2021,4,82942.8
0607,2022,1,82766.0
0607,2022,2,82544.0
0607,2022,3,82322.0
0607,2022,4,82100.0
0607,2023,1,81878.0
0607,2023,2,81632.5
